Timestamp(s)	        X(m)	                Y(m)	                Z(m)	                Roll(deg)	        Pitch(deg)	        Yaw(deg)	        Std.X(m)	        Std.Y(m)	        Std.Z(m)	        TrackingStatus
157.241009920836	83.5161858679036	77.0748175514152	33.2659541546323	1.77954816226230	1.51045138716052	79.2772902909014	0.00405243159439575	0.00370272377756047	0.00728860854293219	0
157.348502799869	83.5252040166423	77.0879754281094	33.1150117556576	1.75248628545274	1.45871985737363	79.0424862854528	0.00405287615722590	0.00370319235976982	0.00728979480056614	0
157.506991177797	83.5454084130496	77.1102448970479	32.8012580166668	1.43595713938987	1.04295699692710	78.8267696132206	0.00405856819713295	0.00369666697265665	0.00729580818593915	0
157.654003053904	83.5566271094263	77.1205033737741	32.6385699838331	1.18604294098311	1.08641498520887	78.5564187739114	0.00405811303614012	0.00370117655623969	0.00729580959028887	0
157.757502794266	83.5634055963874	77.1267610877473	32.4899054864557	1.10146778087994	0.900109420671622	78.4986052067646	0.00406108931672624	0.00369849331984677	0.00729856472973866	0
157.879499718547	83.5725734949095	77.1337311650931	32.3291343174426	1.29639081519733	0.626627496276084	78.2834620936247	0.00406512590763527	0.00369295281358212	0.00730270915663905	0
157.989004254341	83.5764171027995	77.1373735193332	32.1823649085141	1.03996972729930	0.755902880153868	78.1020489638025	0.00406286192541610	0.00369892835375469	0.00730128738508091	0
158.077999949455	83.5808157069440	77.1432031551356	32.0205103788891	0.701675823067068	1.29287567946670	77.9768661325455	0.00405343810587297	0.00371420624108007	0.00729469830409259	0
158.180996775627	83.5840189500507	77.1479539330333	31.8598385660500	0.509998448943226	2.10604229594269	77.8693958286908	0.00403983529729704	0.00373485527433494	0.00728483126873975	0
158.290994167328	83.5834492553268	77.1498739376535	31.7126606979082	0.610000217076625	2.60538802660803	77.8053880167404	0.00403163212074176	0.00374689271902129	0.00727893403262844	0
158.397994190454	83.5896901705642	77.1527230206774	31.5531585782124	0.601095024656700	1.76891922415573	77.7804366113153	0.00404499098690141	0.00372958837360563	0.00728965065414520	0
158.510506153107	83.5957602057583	77.1538503871188	31.4050085251706	0.239615185181168	0.609099361008646	77.7712689085594	0.00406426409707870	0.00370614361876048	0.00730466337578422	0
158.612497150898	83.6016871935783	77.1564807224734	31.2357374623572	0.491544891025424	0.346154992969580	77.8300110607099	0.00406830786025295	0.00369959818218943	0.00730850663236545	0
158.774495869875	83.5990852569837	77.1597847861215	30.8911629796521	1.76337603950101	1.16199352830614	77.9879660671964	0.00405221968145928	0.00371347862629989	0.00729899734565332	0
159.012494981289	83.5868141378539	77.1667469599810	30.5543008775221	1.35484478902652	0.416733970659997	78.1362448196960	0.00406571584261284	0.00370023316548919	0.00730847903929736	0
159.218005836010	83.5809414119667	77.1804140816033	30.2263799129054	0.810056386063136	-0.986162533056972	78.2499951622771	0.00409017498156454	0.00367068389656934	0.00732709599956942	0
159.656506776810	83.5476540510773	77.1951336462879	29.0549000407396	1.33000050979559	-0.710843373392367	78.3592620546335	0.00407900782210937	0.00367731112898772	0.00732379734025991	0
160.077496245503	83.5445740927878	77.1989204173987	28.8570337383981	1.11801148876294	-0.168030537255681	77.6510653449728	0.00407344247535023	0.00369998795106372	0.00731737982607221	0
160.189998149872	83.5479007200915	77.2023483103850	28.6809808296513	0.930955206110511	-0.143034588121260	77.3736365313609	0.00407238996119955	0.00370362315245086	0.00731732234597105	0
160.337502881885	83.5597279271585	77.2073345636849	28.3474595187419	-0.00313603689467123	0.721646471890231	77.1807139059078	0.00405674938293122	0.00373118749487143	0.00730635439920774	0
160.494502633810	83.5670404409534	77.2069534628707	28.1907897914291	0.0396649716840024	1.21763126721929	76.9756004307427	0.00404935556323368	0.00374504895582711	0.00730043435800786	0
160.598505288363	83.5797236736115	77.2055711182109	28.0255859257720	0.491454164847797	1.33114805914615	76.8900018894965	0.00404716953170399	0.00374665064137649	0.00729959766985490	0
160.703996568918	83.5947327893010	77.2038952718750	27.8667570333385	0.929053363888588	1.79716636454447	77.0000276744045	0.00403955559924552	0.00375603982822224	0.00729438542229049	0
160.818500071764	83.6107206436396	77.2026262575404	27.7304375304652	1.05700589312650	2.08098219605623	77.1814806436620	0.00403560890179162	0.00376300033548845	0.00729150222313592	0
160.934502258897	83.6303437758391	77.2050388464190	27.5919520385864	0.955277781952147	2.12414990884995	77.5932051485236	0.00403613017732133	0.00376523085462301	0.00729171956068964	0
161.095998063684	83.6621464246402	77.2146574941801	27.3719150607765	1.20627185817635	2.29042018069808	78.4449746262442	0.00403448852360719	0.00376849195506217	0.00729105487116069	0
161.243502795696	83.6781511960701	77.2142552361388	27.2777908206648	3.16773888719580	2.13546073239506	79.3338439741399	0.00403586922830610	0.00375750697122979	0.00729580795526314	0
161.342999339104	83.6899006377834	77.2122080358825	27.2062578041385	5.14976569763760	1.94854370145693	79.8777609802274	0.00403397561464214	0.00374583031178858	0.00730249774526512	0
161.447001993656	83.6977691136389	77.2068999274977	27.1463826782717	8.09226644422350	2.36348720732101	80.4922941775303	0.00401193960900920	0.00374649687154483	0.00730642827474912	0
161.551990360022	83.7063472089698	77.2041248099216	27.0968187359131	10.5082849804886	2.14251369753213	81.0212690501444	0.00400010014463047	0.00373400755553311	0.00731969070987554	0
161.650501191616	83.7135421210157	77.2032609769134	27.0573181423929	12.6327224027124	1.60902513770407	81.4678279821698	0.00399332439866532	0.00371442473623647	0.00733766520911368	0
161.766493320465	83.7150754659475	77.2034041819151	27.0254306386613	14.2972588865582	1.69997592941088	82.1842824211070	0.00397651256644285	0.00371556559870486	0.00734657508931321	0
